,R2,RMSE,nRMSE,MAE,Bias
Anth,0.41646355390548706,0.30753767490386963,0.14188309899109405,0.21313059329986572,-0.07989367097616196
B,0.335455060005188,0.00021895825921092182,0.1000703119995386,0.00012544293713290244,-4.234936568536796e-05
C,0.7573661804199219,2.1796185970306396,0.07897219475591863,1.2202160358428955,-0.2960166335105896
Ca,0.24196434020996094,0.0988893061876297,0.10014553537981653,0.05469806492328644,-0.02574716880917549
Car,0.5409674048423767,1.7198518514633179,0.10455160528345825,1.2359633445739746,-0.041829150170087814
Cel,0.7202889323234558,0.936697244644165,0.09251300312983105,0.5693215727806091,-0.12550248205661774
Chl,0.6594480276107788,8.084427833557129,0.12544506604131306,5.797060966491699,-0.4585752487182617
Cu,0.540937066078186,2.2431337129091844e-05,0.092145920037531,1.5293844626285136e-05,-3.679193468997255e-06
EWT,0.6664685010910034,5.216681480407715,0.09656716769930104,3.2418031692504883,-1.011184573173523
Fiber,0.7209226489067078,2.2756187915802,0.10495815677625954,1.4003195762634277,-0.20828311145305634
LAI,0.6134951114654541,1.0047887563705444,0.1320931774506254,0.681232750415802,0.05290592461824417
LMA,0.7976439595222473,30.815839767456055,0.06123831753454768,16.429744720458984,-3.914386510848999
Lignin,0.6729857325553894,1.3155441284179688,0.10785440302976354,0.7796851992607117,-0.16649681329727173
Mg,0.15860915184020996,0.01597243919968605,0.11304869724646018,0.010010511614382267,-0.0034919276367872953
Mn,0.30498993396759033,0.002069393638521433,0.14385307864153932,0.0014325309311971068,-0.0002838695654645562
N,0.6477378010749817,0.0549560971558094,0.07577249378294464,0.03612256050109863,-0.0062677436508238316
NSC,0.6626731157302856,1.684857964515686,0.09517006185428839,1.0335842370986938,-0.25998517870903015
P,0.5668718814849854,0.007033360190689564,0.10357683154848303,0.004822391085326672,-0.0015704138204455376
K,0.3646378517150879,0.04497669264674187,0.1297066072299847,0.03151203319430351,-0.0058469404466450214
S,0.3628987669944763,0.007093736901879311,0.16226037286447542,0.005018605850636959,-0.0012743151746690273
