,R2,RMSE,nRMSE,MAE,Bias
Anth,0.5531861782073975,0.30573156476020813,0.1302338826152295,0.17629997432231903,-0.04169412702322006
B,0.3637540936470032,0.00021342048421502113,0.09252636565455029,0.00012235951726324856,-7.10754511601408e-06
C,0.787274956703186,2.023951292037964,0.062095319315326275,1.1636288166046143,-0.2378893792629242
Ca,0.3115493655204773,0.07856248319149017,0.10609862764668054,0.048466626554727554,-0.010608289390802383
Car,0.6371448040008545,1.5742758512496948,0.09180054622716091,1.041391134262085,-0.11551406979560852
Cel,0.664567768573761,1.1005109548568726,0.07400629640988109,0.6356083154678345,-0.11506843566894531
Chl,0.6797329783439636,7.7255401611328125,0.10597586086901918,5.279386520385742,-0.2668089270591736
Cu,0.5996979475021362,2.1424368242151104e-05,0.08314626284082131,1.514652103651315e-05,-1.026360109790403e-06
EWT,0.7459530830383301,4.449503421783447,0.07166061298509935,2.836566925048828,-0.3237054646015167
Fiber,0.7543913722038269,2.2436106204986572,0.0774500455298749,1.3556759357452393,-0.31324365735054016
LAI,0.682854175567627,0.9382225275039673,0.129591917517799,0.6516581177711487,0.005498659331351519
LMA,0.8077973127365112,29.696828842163086,0.05125627913402835,16.322153091430664,-2.4738457202911377
Lignin,0.7416499257087708,1.1875849962234497,0.08667727807009185,0.7407879829406738,-0.21584400534629822
Mg,0.37189990282058716,0.012423270381987095,0.11666832552068483,0.008443890139460564,-0.0011547603644430637
Mn,0.4488446116447449,0.0016424847999587655,0.13512001101735463,0.0011578211560845375,-0.0003087485092692077
N,0.6638287305831909,0.05717625468969345,0.06675726054116995,0.03814511001110077,-0.007158222142606974
NSC,0.6638246774673462,1.5741029977798462,0.09078072590409389,0.9867967367172241,-0.12443588674068451
P,0.5621310472488403,0.0060747722163796425,0.08311776382461009,0.004236996173858643,-0.0006535666179843247
K,0.27159595489501953,0.05124999210238457,0.1302998143622966,0.035491324961185455,-0.006872477009892464
S,0.39064669609069824,0.00664892653003335,0.13827744024201857,0.004839461762458086,-0.000791779428254813
