,R2,RMSE,nRMSE,MAE,Bias
Anth,0.5367240905761719,0.2981165647506714,0.1361896800544588,0.1960684210062027,-0.07065462321043015
B,0.5961824655532837,0.00014065006689634174,0.09981102881105838,9.562916966388002e-05,-1.6478121324325912e-05
C,0.7731276750564575,2.1224684715270996,0.07814817949045677,1.1594651937484741,-0.1973842829465866
Ca,0.2700958251953125,0.08587253838777542,0.0977557747881803,0.05323392525315285,-0.02297554723918438
Car,0.42858099937438965,2.3389008045196533,0.06266353099711175,1.164832353591919,-0.16196320950984955
Cel,0.7612994909286499,0.9137886166572571,0.10075369546937038,0.6020489931106567,-0.14746960997581482
Chl,0.4884008765220642,11.8325834274292,0.05351717230280998,6.0071492195129395,-0.15648813545703888
Cu,0.5790982246398926,2.1174739231355488e-05,0.08742309338955519,1.4620841284340713e-05,-1.9788290046562906e-06
EWT,0.6026911735534668,5.656630516052246,0.11016703006352437,3.5488345623016357,-1.0313266515731812
Fiber,0.7765918970108032,2.162100076675415,0.09821991622615299,1.363513469696045,-0.26466307044029236
LAI,0.7225722074508667,0.8440244197845459,0.12126787574117005,0.610450267791748,0.050821684300899506
LMA,0.7870154976844788,31.317594528198242,0.06283623509398571,16.787151336669922,-2.5296080112457275
Lignin,0.7262371778488159,1.2666040658950806,0.09966352049572322,0.7654644846916199,-0.19227547943592072
Mg,0.33959054946899414,0.012408959679305553,0.11183903092675511,0.008404484950006008,-0.0019971688743680716
Mn,0.46063536405563354,0.0017134343506768346,0.11524043546656067,0.0011097106616944075,-0.00024466958711855114
N,0.6403986811637878,0.05570141598582268,0.06153357751255361,0.03570305183529854,-0.0030608968809247017
NSC,0.741253674030304,1.498435378074646,0.08107341498207402,0.8615179061889648,-0.117925263941288
P,0.4856388568878174,0.0065435259602963924,0.10146304147259937,0.004421600140631199,-0.001171860727481544
K,0.361244261264801,0.04873019829392433,0.1042029692013454,0.034787196666002274,-0.01227604877203703
S,0.4548046588897705,0.007073022425174713,0.12758936900634382,0.0046591851860284805,-0.0014034714549779892
