,R2,RMSE,nRMSE,MAE,Bias
Cab,0.40946054458618164,10.419576644897461,0.1414249970461269,7.78682804107666,-0.7868946194648743
Car,0.3080996870994568,2.3818633556365967,0.12954988404872755,1.6825165748596191,-0.4709494113922119
Anth,0.15800094604492188,0.3968313932418823,0.17157541681295932,0.2902671992778778,-0.055283062160015106
Cw,0.46454930305480957,0.006576519925147295,0.11716575588612582,0.00427000317722559,-0.0007821060135029256
Cm,0.49579912424087524,0.004499755799770355,0.09008519466076069,0.0027020403649657965,-0.0005446564173325896
LAI,0.37126439809799194,1.4006024599075317,0.19848741071609577,1.0760154724121094,0.11518727242946625
Cp,0.44077038764953613,0.0003296607465017587,0.07853557808106966,0.00021404962171800435,-6.219503120519221e-06
Cbc,0.5126775503158569,0.004459063522517681,0.0974604896756123,0.0026211566291749477,-0.0005578934797085822
