,R2,RMSE,nRMSE,MAE,Bias
Anth,0.5680289268493652,0.30061060190200806,0.12805248248314025,0.19065624475479126,-0.03467239439487457
B,0.3410388231277466,0.00021719685173593462,0.0941635728953228,0.00012491348024923354,-1.0465375453350134e-05
C,0.7307636737823486,2.2769713401794434,0.06985803610813222,1.2654057741165161,-0.2635864317417145
Ca,0.26842284202575684,0.08098579198122025,0.10937130598511612,0.04907059296965599,-0.009855284355580807
Car,0.5295109152793884,1.7926229238510132,0.10453299112618603,1.1674035787582397,-0.20981720089912415
Cel,0.6275541186332703,1.1596410274505615,0.07798262909407092,0.6686338782310486,-0.16601254045963287
Chl,0.6208747625350952,8.405510902404785,0.11530342673096093,5.684515953063965,-1.037003755569458
Cu,0.5543961524963379,2.260417204524856e-05,0.08772498721692419,1.5882320440141484e-05,-1.2430931519702426e-06
EWT,0.676265299320221,5.022838592529297,0.08089435119966538,3.217602252960205,-0.8700441122055054
Fiber,0.6786394119262695,2.5663857460021973,0.08859233017488344,1.5004465579986572,-0.45453837513923645
LAI,0.630272626876831,1.013018012046814,0.1399230383121027,0.7022252082824707,-0.028857434168457985
LMA,0.7652002573013306,32.82306671142578,0.056652118592778695,17.480268478393555,-2.6507997512817383
Lignin,0.6866649389266968,1.3078709840774536,0.0954564913898225,0.7848466038703918,-0.27189284563064575
Mg,0.29042482376098633,0.013204462826251984,0.12400459138139917,0.008830255828797817,-0.0008166657062247396
Mn,0.3972950577735901,0.0017175789689645171,0.14129767850240593,0.0011951581109315157,-0.00037576915929093957
N,0.5994381308555603,0.06241229921579361,0.0728707072950904,0.04117943346500397,-0.006175077520310879
NSC,0.6289938688278198,1.653639316558838,0.0953676968740241,1.0080828666687012,-0.22673526406288147
P,0.5121472477912903,0.006412129383534193,0.08773363621378134,0.0042398832738399506,-0.0007612720364704728
K,0.32246172428131104,0.049428172409534454,0.12566795476501677,0.032816797494888306,-0.007542672101408243
S,0.3304017186164856,0.006969860754907131,0.14495189556967886,0.004974990151822567,-0.0008451833273284137
