,r2_score,RMSE,nRMSE (%),MAE,Bias,RPD,spearmanr_squared
cab,0.03298735026461574,0.857574943823584,1.3715154917932293,0.2318033842560339,0.31155579434742064,0.028239578345212107,0.022849032777572494
cw,0.03497163907008023,0.0002112290766739831,0.5523225627248858,0.00013192000517112804,0.00021361094883536207,0.032613045582102866,0.020864919947371868
cm,0.05289570275275553,0.00025375875387810933,0.9563995573327148,0.00011047405531676102,0.00010510443726939924,0.0780555740798356,0.017922314716583357
LAI,0.02665532024537847,0.045191058573786136,0.5603124868580678,0.040521612888507974,0.042152215070112346,0.015203996955860251,0.018631093792625873
cp,0.05876843534835913,1.3514595297921736e-05,1.1361293405626585,5.0055297754451724e-06,1.2674371296382065e-05,0.04041681579499253,0.01955422390040636
cbc,0.05781331879553895,0.00028819681890330395,1.3322084268556027,0.0001365234262248805,9.229193481304757e-05,0.0916006111333438,0.019359022913939043
car,0.012478370731126476,0.12874831318107827,0.9196036316356496,0.049027777918476796,0.11385274214313384,0.007142679206790353,0.006853744060010997
anth,0.11265408513300527,0.019141924274995392,2.6669549897586995,0.008927632617402417,0.029873000161162153,0.06669354909436169,0.08869348786773641
