,r2_score,RMSE,nRMSE (%),MAE,Bias,RPD,spearmanr_squared
cab,0.29619484828531417,12.144677567376851,20.32667331825111,9.017725159376978,0.2261783445765285,1.193846637638551,0.3613821241100873
cw,0.3242705355561404,0.00849505026448105,18.41278550606368,0.005754475571980932,-0.0007283106701385707,1.2188563467382978,0.2228045919296508
cm,0.5359076263387592,0.005300070772523529,13.163557612275373,0.003460416535710588,-0.0003743078782384139,1.4752768399011837,0.42299247149037916
LAI,0.10185975584038846,1.661233953538075,23.065175115998166,1.308506308085661,0.2177404170583827,1.0566575696984475,0.16567488898829094
cp,0.2028027181044906,0.0003977551425686298,17.574196996515603,0.00029452290838313225,-4.071854409944108e-05,1.1229450679841815,0.18327689467346006
cbc,0.5551794930219935,0.0052707291644649035,13.356317892878678,0.0034322770141426797,-0.0004488192872618846,1.5091709782836478,0.454391429865748
car,0.08256577122583193,2.97948361616846,20.261981087130664,2.1452505716408616,-0.0673443278851518,1.0451395541412865,0.2285764537862604
anth,0.046560446210359506,0.3737510165750656,22.83879294878513,0.28761078510336924,0.046330616636308275,1.0389628653636978,0.1764430903799094
