,R2,RMSE,nRMSE,MAE,Bias
Anth,0.48175209760665894,0.31530800461769104,0.14404330837304288,0.2223270684480667,-0.06339427828788757
B,0.5404472351074219,0.00015004276065155864,0.10647646770989894,0.00010546888370299712,-2.0733212295453995e-05
C,0.7653851509094238,2.158381700515747,0.0794704858063039,1.2021147012710571,-0.3866424560546875
Ca,0.18658369779586792,0.09065209329128265,0.10319673532698638,0.05597662553191185,-0.02164091169834137
Car,0.4057048559188843,2.3852591514587402,0.06390555789486595,1.2260936498641968,-0.09073487669229507
Cel,0.7056316137313843,1.0147629976272583,0.11188706028154725,0.6575163006782532,-0.23584036529064178
Chl,0.4577528238296509,12.181853294372559,0.05509687260782176,6.146702766418457,-0.19372910261154175
Cu,0.556396484375,2.173828033846803e-05,0.08974975754809175,1.5510981029365212e-05,-3.45933358403272e-06
EWT,0.5869475603103638,5.76761531829834,0.11232854052650097,3.7033185958862305,-1.0963928699493408
Fiber,0.7190380096435547,2.4246559143066406,0.11014730693994457,1.5576825141906738,-0.47219064831733704
LAI,0.6159366369247437,0.9930737018585205,0.14268300235856263,0.6840059757232666,0.008834125474095345
LMA,0.793624758720398,30.82784652709961,0.061853595111654544,16.540842056274414,-5.0496015548706055
Lignin,0.6799492835998535,1.369503140449524,0.10776019750946748,0.8476617932319641,-0.3000812828540802
Mg,0.27440881729125977,0.013006927445530891,0.11722837356533324,0.008860515430569649,-0.001674110535532236
Mn,0.445421040058136,0.0017374324379488826,0.11685447456091108,0.0011986742028966546,-0.00031773961381986737
N,0.6413856744766235,0.05562491714954376,0.0614490689414791,0.03585401922464371,-0.0063827927224338055
NSC,0.7461485862731934,1.4841941595077515,0.08030288844511532,0.9228938817977905,-0.20046034455299377
P,0.4934092164039612,0.006493911612778902,0.10069372801218864,0.004422941245138645,-0.0011401920346543193
K,0.28790903091430664,0.051451556384563446,0.11002222714062729,0.03591787815093994,-0.014489703811705112
S,0.40907448530197144,0.007363687735050917,0.13283264426405264,0.004601528402417898,-0.0017210055375471711
