,R2,RMSE,nRMSE,MAE,Bias
Anth,0.578168511390686,0.28446951508522034,0.1299552484683458,0.1858576238155365,-0.05139710754156113
B,0.6189749240875244,0.00013662310084328055,0.09695332931888916,9.756916551850736e-05,-1.6314652384608053e-05
C,0.7948168516159058,2.018465518951416,0.07431884514959176,1.1344305276870728,-0.13344314694404602
Ca,0.2718793749809265,0.08576756715774536,0.0976362774015336,0.05098962411284447,-0.021426422521471977
Car,0.43717706203460693,2.321241617202759,0.062190408310729466,1.2135697603225708,-0.06553680449724197
Cel,0.7681833505630493,0.9005159139633179,0.0992902565285653,0.6034032702445984,-0.14604762196540833
Chl,0.4927660822868347,11.78199577331543,0.053288371194564615,6.2388916015625,0.4622946083545685
Cu,0.5999788045883179,2.0642826711991802e-05,0.08522701260918146,1.4805623322899919e-05,-2.185828407164081e-06
EWT,0.6091709136962891,5.610313415527344,0.1092649705439036,3.540724754333496,-0.9517397880554199
Fiber,0.7922224402427673,2.0850939750671387,0.09472168183336868,1.3376282453536987,-0.30829402804374695
LAI,0.73046875,0.8319258093833923,0.11952956965857775,0.5969082713127136,0.033192165195941925
LMA,0.8127664923667908,29.36338996887207,0.05891528078822017,16.019832611083984,-1.5917237997055054
Lignin,0.7393770217895508,1.2358335256576538,0.09724232159845765,0.7470770478248596,-0.23454363644123077
Mg,0.3285590410232544,0.012512169778347015,0.11276923924050293,0.008390705101191998,-0.0014715869911015034
Mn,0.45212674140930176,0.0017268963856622577,0.11614585140699248,0.00115250947419554,-0.00019959844939876348
N,0.6770055294036865,0.05279018357396126,0.058317527397814546,0.034835442900657654,-0.005149579606950283
NSC,0.7566945552825928,1.4530375003814697,0.07861714557507864,0.840036153793335,-0.10198618471622467
P,0.5866131782531738,0.005866189021617174,0.09096034517138074,0.0039500040002167225,-0.0010971928713843226
K,0.34599000215530396,0.04930863529443741,0.10543987886023547,0.034543026238679886,-0.012703471817076206
S,0.4236796498298645,0.007272118702530861,0.13118084191175533,0.004650093615055084,-0.0015219387132674456
