,R2_mean,R2_std,RMSE_mean,RMSE_std,nRMSE_mean,nRMSE_std,MAE_mean,MAE_std,Bias_mean,Bias_std
Cab,0.6279904842376709,0.0,8.26994514465332,0.0,0.11224803151930145,0.0,5.8992390632629395,0.0,-0.7460179924964905,0.0
Car,0.6042624711990356,0.0,1.8013525009155273,0.0,0.09797581673702724,0.0,1.205946445465088,0.0,-0.2907561659812927,0.0
Anth,0.6102184057235718,0.0,0.2699981927871704,0.0,0.11673736820001991,0.0,0.1980184018611908,0.0,0.01172120962291956,0.0
Cw,0.6397348046302795,0.0,0.005394454579800367,0.0,0.09610635345585565,0.0,0.003260433441027999,0.0,-0.00022027542581781745,0.0
Cm,0.7292903661727905,0.0,0.0032971526961773634,0.0,0.06600905819745782,0.0,0.001913686515763402,0.0,-8.489029278280213e-05,0.0
LAI,0.5664386749267578,0.0,1.163070797920227,0.0,0.16482543602981423,0.0,0.8419190645217896,0.0,0.15838535130023956,0.0
Cp,0.6361333131790161,0.0,0.0002659152669366449,0.0,0.06334939610209232,0.0,0.00017205681069754064,0.0,-1.6457110177725554e-05,0.0
Cbc,0.7513342499732971,0.0,0.0031852491665631533,0.0,0.06961908973586503,0.0,0.0017949769971892238,0.0,-1.1974197150266264e-05,0.0
