,R2,RMSE,nRMSE,MAE,Bias
Anth,0.5386300086975098,0.31067168712615967,0.1323382492900176,0.18408986926078796,-0.040951404720544815
B,0.49309098720550537,0.0001904972014017403,0.08258820036837573,0.00011512761557241902,-5.0866965466411784e-06
C,0.07956665754318237,4.210046768188477,0.12916526174890638,1.3798609972000122,-0.1594257801771164
Ca,0.32253503799438477,0.07793314754962921,0.10524870990963753,0.048786137253046036,-0.007815319113433361
Car,0.6114896535873413,1.628978967666626,0.09499044205349647,1.0671935081481934,-0.1346750110387802
Cel,0.6299886703491211,1.1558446884155273,0.07772733586808418,0.6807416081428528,-0.17123530805110931
Chl,0.6538090705871582,8.032127380371094,0.11018150135661602,5.281026363372803,-0.5351795554161072
Cu,0.5494805574417114,2.272850542794913e-05,0.08820751514965319,1.5782985428813845e-05,-1.6661313111399068e-06
EWT,0.6288729906082153,5.377939701080322,0.08661336312038333,3.182837724685669,-0.42588043212890625
Fiber,0.7241427898406982,2.3777589797973633,0.0820808831808099,1.4481977224349976,-0.5596749186515808
LAI,0.6577777862548828,0.9746091365814209,0.13461781521699684,0.676670253276825,-0.05901625007390976
LMA,0.653062105178833,39.89846420288086,0.06886414805672364,17.678611755371094,-3.0554792881011963
Lignin,0.7436108589172363,1.1830693483352661,0.08634769823461448,0.7566539645195007,-0.2707231640815735
Mg,0.3663977384567261,0.012477566488087177,0.11717822634278839,0.008400852791965008,-0.001553393667563796
Mn,0.41271841526031494,0.0016954599414020777,0.1394780432473308,0.0011333291186019778,-0.0004748499486595392
N,,,,,
NSC,0.7408348321914673,1.3820971250534058,0.0797074781378806,0.8929063081741333,-0.3241235613822937
P,0.4085012674331665,0.007060489617288113,0.09660479234324426,0.004429535008966923,-0.00018235616153106093
K,0.34247350692749023,0.048692744225263596,0.1237981758254248,0.03293028101325035,-0.003804782871156931
S,0.35749274492263794,0.006827409844845533,0.14198935009493363,0.0047285244800150394,-0.0005495466757565737
