,R2,RMSE,nRMSE,MAE,Bias
Anth,0.4397907853126526,0.30132800340652466,0.13901825507876567,0.21575993299484253,-0.08674804866313934
B,0.2018020749092102,0.00023996860545594245,0.10967265315595146,0.00013780662266071886,-2.4343591576325707e-05
C,0.6357040405273438,2.6707425117492676,0.09676665360999832,1.5762418508529663,-0.13782162964344025
Ca,-0.0013350248336791992,0.11365648359060287,0.11510030596202203,0.0647917091846466,-0.021576862782239914
Car,0.3559996485710144,2.037099838256836,0.12383744450500886,1.4981721639633179,0.0342106893658638
Cel,0.48784518241882324,1.2674914598464966,0.1251839290253895,0.8052035570144653,-0.05085824802517891
Chl,0.528312623500824,9.514472961425781,0.14763489928627246,7.213415622711182,-0.030465340241789818
Cu,,,,,
EWT,0.4013514518737793,6.988949298858643,0.1293740170872091,4.535205841064453,-0.48687446117401123
Fiber,0.5217081308364868,2.979090690612793,0.13740432664422958,1.8386473655700684,-0.2167544811964035
LAI,0.3109610676765442,1.3415879011154175,0.1763700156516262,0.9115673899650574,-0.06004336476325989
LMA,0.6436904668807983,40.89118194580078,0.08126039086575357,23.262065887451172,-0.6558772921562195
Lignin,0.43596386909484863,1.7277286052703857,0.14164719623884736,1.0598543882369995,-0.1595805436372757
Mg,-0.18008959293365479,0.018916022032499313,0.13388259746209694,0.011458266526460648,-0.0025715248193591833
Mn,0.2879220247268677,0.0020946492440998554,0.14560871205404383,0.001447470742277801,-0.0004306486516725272
N,0.4995841383934021,0.06550107151269913,0.09031171773171577,0.044234707951545715,-0.0058782524429261684
NSC,0.5152095556259155,2.0198299884796143,0.11409112755329939,1.214285135269165,-0.24816524982452393
P,,,,,
K,0.1766635775566101,0.051199477165937424,0.1476522635246255,0.03707769885659218,-0.0015370672335848212
S,0.44955456256866455,0.006593681406229734,0.15082222787836316,0.004976167343556881,-0.0008390869479626417
