,R2,RMSE,nRMSE,MAE,Bias
Anth,0.517525315284729,0.30423101782798767,0.13898296800544588,0.19166141748428345,-0.09283994883298874
B,0.626441478729248,0.00013527784903999418,0.09599868372604417,9.692742605693638e-05,-8.358442755707074e-06
C,0.7566438913345337,2.1982221603393555,0.08093739070832941,1.1748178005218506,-0.4289349913597107
Ca,0.34628528356552124,0.08126724511384964,0.09251319059803484,0.049563001841306686,-0.017956260591745377
Car,0.4638403058052063,2.2655911445617676,0.06069942797047563,1.1713329553604126,-0.15236961841583252
Cel,0.7313511371612549,0.9694192409515381,0.10688748929952405,0.633627712726593,-0.22515869140625
Chl,0.4723629355430603,12.016621589660645,0.054349551985475156,6.254546642303467,-0.33341214060783386
Cu,0.5800230503082275,2.1151463442947716e-05,0.08732699579886206,1.4707490663568024e-05,-4.1063667595153674e-06
EWT,0.6492644548416138,5.314759254455566,0.10350883638315272,3.352484703063965,-0.8546743392944336
Fiber,0.7196458578109741,2.4220316410064697,0.11002809141126578,1.4950398206710815,-0.5152055025100708
LAI,0.7258298397064209,0.839054524898529,0.12055381038789743,0.592459499835968,0.05529782921075821
LMA,0.782719075679779,31.631893157958984,0.0634668500210543,16.317100524902344,-5.19294548034668
Lignin,0.6557620763778687,1.4203095436096191,0.11175793061249667,0.8315097093582153,-0.34759026765823364
Mg,0.4174271821975708,0.01165477279573679,0.10504172217760456,0.00804457999765873,-0.0022042342461645603
Mn,0.42155563831329346,0.0017744224751368165,0.11934231308929003,0.0011505285510793328,-0.00044067780254408717
N,0.6774328947067261,0.052755244076251984,0.05827892959464397,0.035150445997714996,-0.005998009350150824
NSC,0.7102594375610352,1.5856435298919678,0.08579184514299967,0.8985865712165833,-0.32703420519828796
P,0.5582143068313599,0.006064340006560087,0.09403284793595883,0.004144738893955946,-0.0009851552313193679
K,0.4114065170288086,0.04677766188979149,0.10002773294318046,0.03306109085679054,-0.008502170443534851
S,0.5162485837936401,0.0066625443287193775,0.12018480584092056,0.0044624279253184795,-0.001524679479189217
