,R2,RMSE,nRMSE,MAE,Bias
Anth,0.4504706859588623,0.29844188690185547,0.1376867396673293,0.20357444882392883,-0.0724300742149353
B,0.4158967137336731,0.0002052787458524108,0.09381837533032447,0.00012591257109306753,-2.7124890038976446e-05
C,0.7315868735313416,2.2924859523773193,0.08306161791470724,1.2798585891723633,-0.1941564977169037
Ca,0.30255234241485596,0.09485501796007156,0.09605999802496107,0.05178701877593994,-0.0233998391777277
Car,0.5205581188201904,1.7576695680618286,0.10685058410257284,1.244807243347168,-0.11760839819908142
Cel,0.7351326942443848,0.9115040302276611,0.09002479262479222,0.5663180351257324,-0.10336972773075104
Chl,0.6354628801345825,8.364277839660645,0.12978746394751972,6.173164367675781,0.17896908521652222
Cu,0.5598546266555786,2.19642879528692e-05,0.09022732393253148,1.5456234905286692e-05,-8.73616045282688e-07
EWT,0.6472584009170532,5.364808559417725,0.09930918147439725,3.3788414001464844,-0.4962798058986664
Fiber,0.7396977543830872,2.1977391242980957,0.1013661200262897,1.35247004032135,-0.2395053654909134
LAI,0.6187496185302734,0.99793541431427,0.13119221222521893,0.6885247230529785,-0.04565323889255524
LMA,0.7750318646430969,32.492000579833984,0.06456924308588594,17.95184326171875,-3.015810012817383
Lignin,0.701711118221283,1.2564367055892944,0.10300850264063646,0.756271481513977,-0.1613135188817978
Mg,0.2923739552497864,0.014647861942648888,0.10367368999564001,0.009779749438166618,-0.0025608791038393974
Mn,0.419241726398468,0.001891669468022883,0.13149865336482053,0.0012955970596522093,-0.00036419465322978795
N,0.6188097596168518,0.05716809630393982,0.0788223590458361,0.03922712057828903,0.0005711209960281849
NSC,0.6590214967727661,1.6939526796340942,0.09568378147849116,1.0177052021026611,-0.16349878907203674
P,,,,,
K,0.38999873399734497,0.044069916009902954,0.12709158789088904,0.03121030516922474,-0.00269072107039392
S,0.49043822288513184,0.006344088818877935,0.14511310913769168,0.004559498280286789,-0.0007235595257952809
