,R2,RMSE,nRMSE,MAE,Bias
Cab,0.5846642255783081,8.738265991210938,0.11860455411117518,5.790413856506348,-0.6331515312194824
Car,0.6816065311431885,1.615761160850525,0.08788147755968892,1.0422950983047485,-0.04685270041227341
Anth,0.6372872591018677,0.26045432686805725,0.11261094876605963,0.14746801555156708,-0.008517934940755367
Cw,0.6757246851921082,0.005117918364703655,0.09117964829256689,0.002985324477776885,-0.0003099182795267552
Cm,0.7218047976493835,0.003342427546158433,0.06691546153472104,0.0017909890739247203,-0.0001538632350275293
LAI,0.6642675399780273,1.0234756469726562,0.14504260624531196,0.696617603302002,0.1322597712278366
Cp,0.648006796836853,0.0002615406992845237,0.062307236236048794,0.00015637338219676167,-1.0151906280952971e-05
Cbc,0.7273604869842529,0.0033352612517774105,0.07289786143499219,0.0017683386104181409,-0.00011170490324730054
