,r2_score,RMSE,nRMSE (%),MAE,Bias,RPD,spearmanr_squared
cab,0.01425260643446859,0.7785623109919494,1.1970067151050352,0.21250360614933092,0.20898963368211357,0.013734239306505745,0.01376961396551205
cw,0.06421620715700029,0.0004594921314370534,0.7107470385835681,0.0002491475084943892,0.00014724920822119185,0.07472230650957015,0.034848360281834204
cm,0.03934339285956283,0.00019135143100015072,0.6550129931395241,8.015891622920155e-05,6.789115406357885e-05,0.049999746406530515,0.015594650298957999
LAI,0.02162512875107841,0.04020821982906093,0.5041058062188071,0.03759413918166124,0.03718784627312702,0.013405529606129774,0.023374156957616833
cp,0.10804485959674466,1.1821651948819687e-05,1.48809605233775,6.8662854508129155e-06,1.4343330222582605e-05,0.06537239029930633,0.031249095013484347
cbc,0.043232967824275104,0.00020217730099056065,0.9785217908189772,8.952542402999591e-05,6.561185028120186e-05,0.054907900737371285,0.019840047318579235
car,0.03289292569867338,0.08788811305602347,0.6592961853496531,0.024856648780836408,0.11152302203583417,0.01718595530434417,0.010170186641569776
anth,0.14084949071651903,0.023929711329084495,2.226606905235896,0.015070010922748447,0.039730113795269126,0.08033532249713085,0.08710246035996236
