,r2_score,RMSE,nRMSE (%),MAE,Bias,RPD,spearmanr_squared
cab,0.3475928704983259,11.694900568087466,19.571299380126533,8.851424568143447,-0.6948528989566853,1.239175417891517,0.37864350055478135
cw,0.421402567440418,0.007852779249334075,17.003829290282148,0.005381563248431196,-0.0006920778289941866,1.3220566856444438,0.2543580663762934
cm,0.47639260577406767,0.005635841433205116,13.984516914156853,0.003495992953289565,-0.00044517115204666547,1.3854869341747342,0.4952526210581628
LAI,0.14535519563978722,1.6205040468344372,22.500079715660462,1.2545164881606563,0.3001051188516155,1.0831201618552797,0.20809013827977724
cp,0.14007895817893504,0.000412023005252737,18.22982137232595,0.00029370273699062913,-6.097581029046396e-05,1.0851888950997037,0.3002290747982882
cbc,0.4766496116919212,0.005737957267359966,14.494480593447301,0.003562434128805838,-0.000572935612595209,1.386580767827384,0.5352979487720553
car,0.030523269574476465,3.0605505044425274,20.813311267009162,2.163439784635871,-0.20275156423196777,1.0170667733245786,0.22137122219118913
anth,0.04802143349320909,0.37304504568576197,22.732974743361865,0.2771838437642914,0.08285883072038935,1.0427192441481583,0.19743534436894544
