,R2,RMSE,nRMSE,MAE,Bias
Anth,0.5097081065177917,0.3202611804008484,0.13642312990237723,0.20770122110843658,0.000870552787091583
B,0.36582809686660767,0.00021307234419509768,0.09237543295049942,0.00012888346100226045,-1.9274360965937376e-05
C,0.7010834217071533,2.399195909500122,0.07360791570750917,1.3860187530517578,-0.3195035755634308
Ca,0.30541741847991943,0.07891158014535904,0.10657008305664822,0.05050729215145111,-0.011005900800228119
Car,0.5091390609741211,1.8310213088989258,0.10677211123899281,1.267569899559021,-0.10024343430995941
Cel,0.573121190071106,1.2414929866790771,0.08348694536612733,0.7178217172622681,-0.15964260697364807
Chl,0.531582236289978,9.343066215515137,0.12816443442063208,6.308564186096191,0.343659907579422
Cu,0.48523277044296265,2.4295150069519877e-05,0.09428753793837309,1.681362664385233e-05,-1.8848128320314572e-06
EWT,0.6215347051620483,5.430848121643066,0.08746546940960155,3.6127359867095947,-0.7042427062988281
Fiber,0.628045916557312,2.7610249519348145,0.09531132821476142,1.5983197689056396,-0.5114003419876099
LAI,0.610503077507019,1.0397486686706543,0.1436152082897402,0.7537242770195007,0.040476053953170776
LMA,0.7234737873077393,35.6203727722168,0.06148022670618256,19.27892303466797,-3.5851035118103027
Lignin,0.67402583360672,1.3339881896972656,0.09736268614735233,0.8301262855529785,-0.31185778975486755
Mg,,,,,
Mn,0.3849552273750305,0.0017350728157907724,0.14273682045121353,0.0011745381634682417,-0.00036511599319055676
N,0.5822436809539795,0.06373777985572815,0.07441829828198898,0.04376906901597977,-0.004400463774800301
NSC,0.5465623140335083,1.8281383514404297,0.1054313007668173,1.059286117553711,-0.22444312274456024
P,0.4839208126068115,0.0065950192511081696,0.09023601758339712,0.004535045940428972,-0.0007722255541011691
K,0.19500601291656494,0.05387706309556961,0.13697897368869694,0.03613755851984024,-0.006958214100450277
S,0.4667656421661377,0.006219794042408466,0.12935279027853627,0.004548092372715473,-0.0009701147791929543
