,r2_score,RMSE,nRMSE (%),MAE,Bias,RPD,spearmanr_squared
cab,0.02467002413158535,0.863073502267519,1.347682522596572,0.22817635159031455,0.19525932394738404,0.025495453764655653,0.014495930689442516
cw,0.026890573459161037,0.00013004119918700016,0.4097180344460972,8.650941006349929e-05,0.0003146812414356038,0.030512342116130083,0.027429824973277644
cm,0.027982027934897968,0.00014763449412719048,0.6064758045956633,5.966498556344425e-05,5.26554043593515e-05,0.053404640499072016,0.015159034772762866
LAI,0.021392854818999316,0.04280163396180665,0.5398294911228911,0.03566080950656387,0.04227155783614077,0.011778579453963996,0.015063717677714441
cp,0.05689838705375414,1.1697567856383538e-05,1.2067624160623467,6.9217051898505916e-06,1.121291166484366e-05,0.04533292803736012,0.023773679090592022
cbc,0.03207572313436965,0.00014252402649032588,0.9448698867976136,5.755238053370086e-05,7.063326813698477e-05,0.0651236758026274,0.021067822405300512
car,0.010310521369632888,0.10643760698365692,0.7623552881664966,0.04232685867291895,0.11890621191363028,0.005844617632771778,0.017371486244308926
anth,0.10800126450663713,0.018784089935941547,2.6095067931032565,0.021591020589413108,0.035796268353486684,0.0687846910263826,0.07758104307464811
