,r2_score,RMSE,nRMSE (%),MAE,Bias,RPD,spearmanr_squared
cab,0.3778790702576697,11.4239026385221,19.117251910897696,8.594602643898174,-0.004470110157145069,1.269508191989779,0.42599244481297305
cw,0.42003103912072637,0.00786995739400875,17.05821183111315,0.005431646875312478,-0.0008475959213101568,1.3153281852746708,0.25141747605316817
cm,0.6068617847680853,0.004883705728436804,12.121504035482886,0.003069437681700131,0.0001094040475836017,1.598538052358591,0.49239922137451353
LAI,0.07643676971379117,1.684645671006986,23.39065213787772,1.3642613576400475,0.20605214471715438,1.041884232693708,0.14647905605368544
cp,0.27995099460721945,0.0003779129392789043,16.708096733414063,0.0002751523748211889,-4.511325573636425e-05,1.181905839661649,0.27377596787631103
cbc,0.6232634872336721,0.0048563702610413375,12.2946939612528,0.003044380633042268,-3.455968370707436e-05,1.6343970496935847,0.5372897236574607
car,0.08365804475802152,2.9769071934908857,20.24399494858023,2.1302887052849435,-0.11397975060651304,1.0457386242473625,0.2533624622005423
anth,0.143245130587621,0.3542541373168795,21.656516088581583,0.26512920948407775,0.06911738880578029,1.0962359575429688,0.22582436453821356
