,R2,RMSE,nRMSE,MAE,Bias
Anth,0.4888259768486023,0.32701024413108826,0.13929805966076234,0.20593036711215973,-0.02835465781390667
B,0.39526253938674927,0.00020806884276680648,0.09020621379419431,0.00012130315735703334,-1.0345186638005544e-05
C,0.781469464302063,2.0513832569122314,0.06293693868878425,1.2025072574615479,-0.13065148890018463
Ca,0.28273558616638184,0.08018966764211655,0.1082961401249798,0.05034199729561806,-0.012759702280163765
Car,0.5581692457199097,1.7371692657470703,0.1012993290585153,1.1497501134872437,-0.00497153727337718
Cel,0.624895453453064,1.1637725830078125,0.07826046469748257,0.6751288175582886,-0.03169901296496391
Chl,0.6646801233291626,7.905009746551514,0.10843775264847554,5.468061447143555,0.12269526720046997
Cu,0.5629146695137024,2.2387070202967152e-05,0.08688243229826657,1.5525480193900876e-05,8.155989803526609e-07
EWT,0.7046588659286499,4.7975172996521,0.07726548288884989,3.138726234436035,-0.6379563212394714
Fiber,0.6946589946746826,2.5016021728515625,0.08635598370537463,1.4756109714508057,-0.16299039125442505
LAI,0.5598785877227783,1.1052552461624146,0.15266329948167717,0.7775992155075073,-0.08892082422971725
LMA,0.7964925765991211,30.55768585205078,0.05274210536240469,16.91119384765625,-1.517379879951477
Lignin,0.709654688835144,1.258976936340332,0.0918879022065979,0.7947791218757629,-0.1450660079717636
Mg,0.3719363212585449,0.012422910891473293,0.11666494950495016,0.008713830262422562,-0.0014678144361823797
Mn,0.35843420028686523,0.001772086601704359,0.14578178206094253,0.0012293494073674083,-0.00022263404389377683
N,0.6667798757553101,0.0569247305393219,0.0664635885731497,0.038091398775577545,-0.004020206164568663
NSC,0.6810547113418579,1.5332337617874146,0.08842373978833683,0.9871265888214111,-0.04498792812228203
P,0.5309106111526489,0.0062876115553081036,0.08602992732235273,0.00428799819201231,-0.0005448694573715329
K,0.28839272260665894,0.05065564066171646,0.12878871398533842,0.03619333356618881,-0.00748801464214921
S,0.3113335967063904,0.00706840492784977,0.14700131451328183,0.004793433006852865,-0.0006993093411438167
