,R2,RMSE,nRMSE,MAE,Bias
Anth,0.2792472839355469,0.3151106834411621,0.15978418671273115,0.2447214126586914,-0.05715957283973694
B,0.25347059965133667,0.00022841236204840243,0.1038934344849059,0.00014201742305886,-2.8714774089166895e-05
C,0.5453414916992188,3.0158863067626953,0.0828836096569373,1.6023030281066895,-0.6973069906234741
Ca,0.15723192691802979,0.08876409381628036,0.10870813505227568,0.05405715852975845,-0.017282959073781967
Car,0.36635714769363403,2.142329692840576,0.14834506171217118,1.602098822593689,-0.1483834832906723
Cel,0.5144795179367065,1.3243906497955322,0.12263385131476964,0.8355451226234436,-0.32031214237213135
Chl,0.4667434096336365,10.584181785583496,0.1594158938564851,8.221736907958984,0.054163578897714615
Cu,0.3659621477127075,2.8072172426618636e-05,0.11528325328485604,1.9277154933661222e-05,-3.5791970276477514e-06
EWT,0.40244704484939575,6.986992835998535,0.10671232901453669,4.263309001922607,-1.3022314310073853
Fiber,0.5361785888671875,3.1731226444244385,0.10866140501825546,1.9341132640838623,-0.6587247848510742
LAI,0.4143944978713989,1.2712109088897705,0.17585226845466878,0.9653401374816895,-0.11562881618738174
LMA,0.5853285193443298,43.699920654296875,0.06703498577431932,22.78981590270996,-7.368359088897705
Lignin,0.538102388381958,1.6455605030059814,0.1270719673386955,1.059570550918579,-0.30316606163978577
Mg,0.17438721656799316,0.013876313343644142,0.13504267396853115,0.008814206346869469,-0.0024750269949436188
Mn,0.27168959379196167,0.0019850635435432196,0.13168337962705254,0.0013925759121775627,-0.00034541302011348307
N,0.47821491956710815,0.07051901519298553,0.11913173526074072,0.047008901834487915,-0.00868087075650692
NSC,0.485664427280426,2.1138617992401123,0.09841293749916752,1.1745994091033936,-0.33242738246917725
P,0.40839725732803345,0.006768415682017803,0.12981382624330481,0.004955022595822811,-0.0005429401062428951
K,0.18261373043060303,0.058610644191503525,0.15569238392956597,0.04113290458917618,-0.010780872777104378
S,0.3050907254219055,0.007220801897346973,0.15761486588679946,0.005134304519742727,-0.0017459086375311017
