,r2_score,RMSE,nRMSE (%),MAE,Bias,RPD,spearmanr_squared
cab,0.33600975173953357,11.79958162237503,19.745164714941865,8.895896130038043,-0.789926514515126,1.2287019380064674,0.4033536932966973
cw,0.44967884691242255,0.007666664908245033,16.60914643246533,0.005279933819728318,-0.0006798468052260005,1.3516666980866543,0.27256356452646857
cm,0.6155526629767987,0.004829322487199812,11.983067019699854,0.003111220872191769,-0.00010890338049806911,1.6169419547393429,0.5110204307853077
LAI,0.0725226886630769,1.6880053652643348,23.437328573203466,1.3332826470077568,0.31532535769724024,1.0396419187503905,0.17797972022886913
cp,0.2897299098579507,0.0003755284571077216,16.58991009358602,0.0002734567017798016,-4.799799708087161e-05,1.1892014110034475,0.2884775337920259
cbc,0.625041453766278,0.004845115154685961,12.257884986710263,0.003132088705028506,-0.00026921671667531297,1.638383392753236,0.5359499291220785
car,0.07025916708633753,2.998329327420529,20.389119312485395,2.161659036285805,-0.21600135280793759,1.038319972777631,0.24014627233870095
anth,0.16070288655405457,0.3521523223290064,21.43767046343882,0.26147498194993346,0.04944654803340372,1.1032778949779465,0.23992080520249645
