,r2_score,RMSE,nRMSE (%),MAE,Bias,RPD,spearmanr_squared
cab,0.023875019991549437,0.8409196241367498,1.2896193532473945,0.2560701317477957,0.19249491626192894,0.022437164058227467,0.016513533012426206
cw,0.03719654883132854,0.00031929895799787263,0.526555444128053,0.00019187782146526286,0.00019866237553177322,0.04829134815779908,0.02344151313777862
cm,0.02925620753265321,0.00016917906098426531,0.5707470016359242,7.023486081432376e-05,4.212295309892733e-05,0.05819872758713899,0.007785637451807269
LAI,0.018901017645754664,0.03140917530478166,0.3601107737524481,0.02967531630212325,0.041692395353006034,0.010605751653380123,0.018307119385097492
cp,0.04665234749263295,1.223439635213204e-05,1.0244352069641407,3.9735210807193355e-06,9.715625124231587e-06,0.038320945942813295,0.01890978636356281
cbc,0.03244202839184403,0.0001567468150642629,0.8517147591704813,6.837971953749059e-05,5.768961671863268e-05,0.06606073634985525,0.01784572721920271
car,0.020757665630855765,0.10705984885658894,0.7524304763855875,0.046595722918573654,0.11984530663020017,0.011528195803993235,0.00829536337747246
anth,0.06308285743777896,0.028400929216261417,2.0895772070306338,0.022910402016663733,0.025740738018808874,0.04024025998602016,0.06518853521592745
