,R2,RMSE,nRMSE,MAE,Bias
Cab,0.2144750952720642,12.017260551452637,0.16311037347414722,9.24271011352539,1.45610773563385
Car,-1.9937963485717773,4.954571723937988,0.2694799670933534,3.9157657623291016,2.2739527225494385
Anth,-4.643474102020264,1.0273617506027222,0.4441939228131085,0.8617953658103943,0.7251430749893188
Cw,-1.0107128620147705,0.01274416595697403,0.22704710918269608,0.010193852707743645,0.006777013652026653
Cm,0.1517212986946106,0.005836553405970335,0.11684790755791614,0.003806374268606305,-0.0008886278374120593
LAI,-0.5306048393249512,2.185302972793579,0.30969163436173686,1.5204464197158813,-0.2007821649312973
Cp,-0.20719492435455322,0.00048435170901939273,0.11538783997199108,0.00034821892040781677,2.3852382582845166e-05
Cbc,0.16181319952011108,0.005847979336977005,0.12781762962480459,0.003750141244381666,-0.0011115691158920527
