,R2,RMSE,nRMSE,MAE,Bias
Anth,-0.13095879554748535,0.42814189195632935,0.19752408695182544,0.3317897319793701,-0.14569061994552612
B,-0.01192617416381836,0.0002701926860027015,0.12348593967509501,0.00015810836339369416,-2.9332342819543555e-05
C,-0.03246200084686279,4.496160984039307,0.16290542821080706,2.709768295288086,-0.7972456812858582
Ca,-0.06759583950042725,0.11735671758651733,0.11884754546482891,0.06611039489507675,-0.029530080035328865
Car,-0.0005319118499755859,2.5391287803649902,0.1543563125990863,1.982527732849121,0.05854974687099457
Cel,-0.04446053504943848,1.8100495338439941,0.17876973498867416,1.1697570085525513,-0.37344980239868164
Chl,-0.027091503143310547,14.039840698242188,0.21785447032997632,11.76970386505127,2.280212640762329
Cu,-0.006463050842285156,3.3213753340533e-05,0.13643911826788813,2.350335125811398e-05,-2.6615807655616663e-06
EWT,-0.08302533626556396,9.400375366210938,0.174012469006316,5.889430522918701,-2.602745771408081
Fiber,-0.03372359275817871,4.379650115966797,0.20200220054326518,2.8615620136260986,-0.791049599647522
LAI,-0.0015408992767333984,1.61745285987854,0.2126362245629731,1.317922592163086,-0.0634433850646019
LMA,-0.019379377365112305,69.16460418701172,0.1374463271264986,40.93999481201172,-9.536420822143555
Lignin,-0.035074472427368164,2.3404955863952637,0.19188467251799837,1.5467637777328491,-0.43084120750427246
Mg,-0.06097280979156494,0.01793595217168331,0.12694592238131489,0.011297174729406834,-0.004299724008888006
Mn,-0.029938817024230957,0.0025191456079483032,0.1751174085509408,0.001731627737171948,-0.00042950158240273595
N,-0.005671977996826172,0.09285622835159302,0.12802852366918854,0.06601128727197647,-0.006973470561206341
NSC,-0.03844940662384033,2.956177234649658,0.16698117954098196,1.8782521486282349,-0.5688305497169495
P,-0.06260991096496582,0.011016448959708214,0.16223381815033822,0.007170500233769417,-0.0026740916073322296
K,-0.038886189460754395,0.057512316852808,0.165857626560142,0.04119599238038063,-0.01112691406160593
S,-0.041023850440979004,0.009067784994840622,0.20741425776982775,0.006221293937414885,-0.0018000708660110831
