,r2_score,RMSE,nRMSE (%),MAE,Bias,RPD,spearmanr_squared
cab,0.026749640604815363,0.7897104252734662,1.2531956290473178,0.20701266374325467,0.20122889106484743,0.022273120015031313,0.02692685634187646
cw,0.030109556366434816,0.00013587480127176389,0.42339309148675836,0.00013150603822443762,0.00016270746095179594,0.020570678711246067,0.023994162912126298
cm,0.035306780588239495,0.00021881501015935854,0.860084138261397,0.00012501473459459704,0.00010455475043184765,0.02561630639117215,0.008072144688484134
LAI,0.0203864959350972,0.031788577929858626,0.43422877686792094,0.025502285957109863,0.03351465670274971,0.011053026636122024,0.01767297274480565
cp,0.05434459311974248,1.4568605274656303e-05,1.0187523256587705,5.136834881089224e-06,1.3629310345404177e-05,0.030804240476286302,0.02649676814852939
cbc,0.043403603945905575,0.0002571049076336299,1.3351539298310753,0.0001474520797976675,9.372291576820763e-05,0.031913980899873934,0.015843680587117256
car,0.011302873828213504,0.10894062647444613,0.773814770147646,0.0370670581353815,0.07608147963129706,0.008038109693935503,0.022577881239347754
anth,0.2504567474009067,0.0317088535131552,5.477121309274971,0.014342522613168427,0.03175759169142455,0.1170846654236679,0.10403402602082226
