,R2_mean,R2_std,RMSE_mean,RMSE_std,nRMSE_mean,nRMSE_std,MAE_mean,MAE_std,Bias_mean,Bias_std
Cab,0.6340915560722351,0.0,8.201849937438965,0.0,0.11132377472774921,0.0,5.543398380279541,0.0,0.17669974267482758,0.0
Car,0.6587836742401123,0.0,1.6726688146591187,0.0,0.09097669288131598,0.0,1.0686086416244507,0.0,0.02883562259376049,0.0
Anth,0.6426204442977905,0.0,0.25853246450424194,0.0,0.11178000559537213,0.0,0.1517462581396103,0.0,-0.0365324392914772,0.0
Cw,0.6950003504753113,0.0,0.004963477607816458,0.0,0.08842816753583391,0.0,0.002877501305192709,0.0,-0.0002840307424776256,0.0
Cm,0.7631738781929016,0.0,0.003083911957219243,0.0,0.06173997464416209,0.0,0.0016831884859129786,0.0,-7.099334470694885e-05,0.0
LAI,0.6280480623245239,0.0,1.0772693157196045,0.0,0.15266601569099153,0.0,0.7099984288215637,0.0,0.10513877868652344,0.0
Cp,0.6800562739372253,0.0,0.0002493497740942985,0.0,0.059402973695490885,0.0,0.0001508345449110493,0.0,-1.2941403838340193e-05,0.0
Cbc,0.775306224822998,0.0,0.0030278265476226807,0.0,0.06617834809796769,0.0,0.0016416008584201336,0.0,-6.802877032896504e-05,0.0
