,R2,RMSE,nRMSE,MAE,Bias
Cab,0.5861692428588867,8.722419738769531,0.1183894728001878,5.9617438316345215,1.1573452949523926
Car,0.7064095735549927,1.5515508651733398,0.08438907051625859,1.0488848686218262,0.08573778718709946
Anth,0.5872395038604736,0.2778428792953491,0.12012912444796212,0.17696449160575867,0.005307062063366175
Cw,0.7190933227539062,0.004763404373079538,0.08486370912206145,0.002872514771297574,-0.00010930591815849766
Cm,0.7815403938293457,0.0029619161505252123,0.05929761632898659,0.001710645854473114,-8.940178668126464e-05
LAI,0.5926704406738281,1.127337098121643,0.15976140840501948,0.7632002234458923,0.2436811476945877
Cp,0.6940099000930786,0.00024385172582697123,0.058093165343801476,0.00015663627709727734,2.7317184958519647e-06
Cbc,0.8041462898254395,0.0028268403839319944,0.0617854503892001,0.0016119286883622408,-0.00014529099280480295
