,R2,RMSE,nRMSE,MAE,Bias
Cab,0.5962390899658203,8.615644454956055,0.11694021101992966,5.6584601402282715,0.37389877438545227
Car,0.6542665958404541,1.6837040185928345,0.09157689918059164,1.094136118888855,0.02569558285176754
Anth,0.7835192680358887,0.2012147605419159,0.086997921527483,0.12226016074419022,-0.029391692951321602
Cw,0.707133412361145,0.004863750655204058,0.0866514552445243,0.0028316546231508255,-0.0003787341120187193
Cm,0.7382594347000122,0.0032420724164694548,0.06490634997500065,0.0017951723420992494,-0.0004243915609549731
LAI,0.5177938342094421,1.2265838384628296,0.1738262334187035,0.7892746329307556,0.18680724501609802
Cp,0.6659045219421387,0.0002548047050368041,0.0607025101416953,0.00015813573554623872,-9.442879672860727e-06
Cbc,0.7554418444633484,0.003158831736072898,0.06904169143271235,0.001761792809702456,-0.00038885188405402005
