,r2_score,RMSE,nRMSE (%),MAE,Bias,RPD,spearmanr_squared
cab,0.2769604459052483,12.305530081222889,20.595346319267733,9.323922556830576,-1.4188736458013935,1.177328460379837,0.34206990888757044
cw,0.368076345438875,0.008214431838975248,17.795091231517887,0.005563954044508735,-9.075100050603976e-05,1.2615548981194642,0.21489937884403262
cm,0.5348076516102434,0.005313658007546579,13.181634126279075,0.0032828865272011704,0.0005674747151992821,1.469215418407377,0.45569069382291083
LAI,-0.04304937268438804,1.790278851162809,24.858004161339288,1.3748658930013293,0.5190480561957933,0.9803118471408622,0.11266396342664468
cp,0.25446894380216917,0.0003850083218421298,16.996005518167493,0.0002805161757551666,-1.843801856569543e-05,1.160097929979127,0.23676290313279078
cbc,0.5419552383918437,0.005357661289084842,13.548879935544448,0.0032978914863934484,0.0004418167585670721,1.4811555570304598,0.484526605803978
car,0.021126234514965026,3.075824282024146,20.91624784868275,2.2047367978441708,-0.319371057746427,1.0123388420592083,0.22613663164351352
anth,0.09096968507670136,0.3650328454487454,22.2743684500955,0.2758636562095573,0.07760897468077732,1.0640904663234736,0.23286249264360145
