,R2,RMSE,nRMSE,MAE,Bias
Cab,0.5701069831848145,8.890082359313965,0.12066515888834133,5.778635501861572,0.2449156492948532
Car,0.7068216800689697,1.5504615306854248,0.08432982145973077,1.007639765739441,0.006571597419679165
Anth,0.6552436947822571,0.25392550230026245,0.109788123214465,0.14678102731704712,-0.029622359201312065
Cw,0.6954915523529053,0.004959478974342346,0.08835692880792943,0.002950378693640232,-9.040056465892121e-05
Cm,0.7728579044342041,0.0030202020425349474,0.06046450096924663,0.0016602219548076391,-7.179185195127502e-05
LAI,0.5922589302062988,1.1279065608978271,0.1598421102423927,0.7156887054443359,-0.005940695758908987
Cp,0.6862223148345947,0.00024693532031960785,0.05882777472212953,0.0001520307268947363,-5.852209596923785e-06
Cbc,0.7868502140045166,0.0029490210581570864,0.06445591881350964,0.001612307969480753,-8.999334568216e-06
