,r2_score,RMSE,nRMSE (%),MAE,Bias,RPD,spearmanr_squared
cab,0.028395284452787443,0.7157996474375133,1.0343163403542628,0.3187557639962726,0.17335129993747223,0.01896152987924556,0.019333163465247168
cw,0.05238291131202789,0.00045866544569995283,0.5533801429653361,0.0002611190318177492,0.00018732062431517103,0.05567094529988017,0.03502734043573312
cm,0.037014712702859415,0.00019577771414122451,0.5107099107872528,7.060526911269554e-05,8.129097654434988e-05,0.05394942140951981,0.03236361162461404
LAI,0.025892453532704498,0.039542845754413435,0.5120381892325998,0.0297812528297655,0.03177165516273124,0.015425909713675896,0.019437914037253697
cp,0.054488070782331144,1.4654159693576079e-05,1.0295361559407517,5.836206802110083e-06,1.6059621771924075e-05,0.034711153469265406,0.025571651639985715
cbc,0.038723104608241285,0.000175706047656419,0.7576414731636611,7.077088552687401e-05,8.598430882235463e-05,0.056163772909924095,0.042242917317199
car,0.06810587057080025,0.11895610534053981,0.7521305842539334,0.056209502218971905,0.11451981479720057,0.028490804710936853,0.012465501228338586
anth,0.08832785386043719,0.027239610490160344,1.9220903874121413,0.012528669390246456,0.044222029619486763,0.056500914936763666,0.060698955998643944
