,R2,RMSE,nRMSE,MAE,Bias
Anth,0.18601065874099731,0.3632233142852783,0.16757377603482349,0.2749800682067871,-0.10876921564340591
B,0.24421215057373047,0.00023350656556431204,0.10671931241219812,0.0001427667011739686,-4.101973172510043e-05
C,0.6113380193710327,2.758613348007202,0.09995039997910196,1.5540608167648315,-0.5286285281181335
Ca,0.13942992687225342,0.10536530613899231,0.10670380246906426,0.05791180580854416,-0.025700822472572327
Car,0.2908731698989868,2.1376235485076904,0.12994838671601022,1.5684393644332886,-0.07515458017587662
Cel,0.5724819898605347,1.1580349206924438,0.11437344227821634,0.7227729558944702,-0.20727656781673431
Chl,0.40797823667526245,10.659245491027832,0.16539819293361324,8.112430572509766,0.208596333861351
Cu,0.4281177520751953,2.5036428269231692e-05,0.10284740067189234,1.7397267583874054e-05,-4.165668542555068e-06
EWT,0.4727180004119873,6.559147357940674,0.12141785640115037,4.1203813552856445,-1.1843119859695435
Fiber,0.5830905437469482,2.7813656330108643,0.12828467195023432,1.7730295658111572,-0.36143526434898376
LAI,0.3101903796195984,1.3423380851745605,0.17646863757132497,0.9878644347190857,-0.0573602132499218
LMA,0.6624065041542053,39.80274200439453,0.07909740484128985,21.884939193725586,-6.226865291595459
Lignin,0.5261094570159912,1.583656907081604,0.12983553088610716,1.016075611114502,-0.1696048229932785
Mg,0.11515909433364868,0.016379661858081818,0.11593091144338676,0.010469532571732998,-0.004094049334526062
Mn,0.11947786808013916,0.002329258481040597,0.16191748017985175,0.001564765814691782,-0.00042472436325624585
N,0.46385055780410767,0.0677993893623352,0.09348059769200552,0.04632909595966339,-0.007110168691724539
NSC,0.4980928897857666,2.055178165435791,0.11608778736570244,1.2145845890045166,-0.3891119956970215
P,0.3982672691345215,0.008290037512779236,0.12208329954839921,0.005642405711114407,-0.001993448007851839
K,0.18011415004730225,0.05109207332134247,0.1473425255811247,0.03539842367172241,-0.009963732212781906
S,0.36013227701187134,0.007109121419489384,0.16261227449238738,0.0053781261667609215,-0.0015180644113570452
