,r2_score,RMSE,nRMSE (%),MAE,Bias,RPD,spearmanr_squared
cab,0.2576955035913476,12.469946921992584,20.86829446659425,9.539364401919137,-0.9596778719078417,1.1622364331214559,0.32081931102842076
cw,0.3710204913778308,0.008197005486727907,17.764533915629066,0.005549689359990331,-0.0006183565414143125,1.262840134194907,0.23171372175512467
cm,0.5505468351842134,0.005218698677035175,12.95438916573885,0.003330597597032204,-7.657736188963007e-05,1.4968493175055197,0.44861346533469926
LAI,0.05106951221434939,1.7075512940635822,23.70903062796406,1.350232609869611,0.2707283226820806,1.027895869840846,0.12548023989728097
cp,0.21492424591444861,0.0003942205804261245,17.43962536263619,0.00028462262869234287,-5.014294579071161e-05,1.133177994921563,0.24704887256137012
cbc,0.5730267032823965,0.0051673822481827164,13.077986827931714,0.003306216438807416,-0.00035368361760749285,1.5370987535273597,0.4974403488709772
car,0.054243253530368164,3.023481705027554,20.56174823328191,2.1718908706649662,-0.19009139818982113,1.0296117299834613,0.23969613688702354
anth,0.10792205381233295,0.36157730946618594,22.01669520622159,0.27694772844367826,0.04305127471921981,1.0751657581766856,0.23028227084939176
